name,http_last_check,http_status,https_last_check,https_status
frethun.fr,2022-12-13,301 Moved Permanently http://www.frethun.fr/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'frethun.fr'. (_ssl.c:997)"
www.frethun.fr,2022-12-13,200 OK,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.frethun.fr'. (_ssl.c:997)"
freyssenet.fr,2022-12-13,302 Found http://www.e-ardeche.fr/_spip/spip.php?page=commune&insee=07092,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'freyssenet.fr'. (_ssl.c:997)"
www.freyssenet.fr,2022-12-13,302 Found http://www.e-ardeche.fr/_spip/spip.php?page=commune&insee=07092,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.freyssenet.fr'. (_ssl.c:997)"
frieres-faillouel.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.frieres-faillouel.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
frouville95.fr,2022-12-13,200 OK,2022-12-13,200 OK
www.frouville95.fr,2022-12-13,301 Moved Permanently https://frouville95.fr/,2022-12-13,301 Moved Permanently https://frouville95.fr/
fumay.fr,2022-12-13,301 Moved Permanently http://www.ville-fumay.net,2022-12-13,"Connect call failed ('213.186.33.5', 443)"
www.fumay.fr,2022-12-13,301 Moved Permanently http://www.ville-fumay.net,2022-12-13,"Connect call failed ('213.186.33.5', 443)"
